r_def,loc,mun,est,est_d,ageb,t_loc,cd_a,ent,con,upm,d_sem,n_pro_viv,v_sel,n_hog,h_mud,n_ent,per,n_ren,c_res,par_c,sex,eda,nac_dia,nac_mes,nac_anio,l_nac_c,cs_p12,cs_p13_1,cs_p13_2,cs_p14_c,cs_p15,cs_p16,cs_p17,n_hij,e_con,cs_ad_mot,cs_p20_des,cs_ad_des,cs_nr_mot,cs_p22_des,cs_nr_ori,ur,zona,salario,fac,clase1,clase2,clase3,pos_ocu,seg_soc,rama,c_ocu11c,ing7c,dur9c,emple7c,medica5c,buscar5c,rama_est1,rama_est2,dur_est,ambito1,ambito2,tue1,tue2,tue3,busqueda,d_ant_lab,d_cexp_est,dur_des,sub_o,s_clasifi,remune2c,pre_asa,tip_con,dispo,nodispo,c_inac5c,pnea_est,niv_ins,eda5c,eda7c,eda12c,eda19c,hij5c,domestico,anios_esc,hrsocup,ingocup,ing_x_hrs,tpg_p8a,tcco,cp_anoc,imssissste,ma48me1sm,p14apoyos,scian,t_tra,emp_ppal,tue_ppal,trans_ppal,mh_fil2,mh_col,sec_ins
0,1,31,10,198,0,1,1,15,40002,1503857,101,124,4,1,0,2,219,4,1,301,2,10,26,9,2008,15,1,2,4, , , ,1, , , , , , , , ,1,2,3080,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,31,10,198,0,1,1,15,40002,1503857,101,173,5,1,1,2,219,1,1,101,1,36,7,4,1982,15,1,4,3, , , ,2, ,5, , , , , , ,1,2,3080,1556,1,1,1,1,1,4,4,2,6,6,3,4,3,11,4,2,7,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,3,5,10,0,4,12,48,0,0,0,0,0,2,0,0,20,1,2,2,0,3,2,5
0,1,31,10,198,0,1,1,15,40002,1503857,101,173,5,1,1,2,219,2,1,201,2,33,22,5,1985,20,1,3,3, , , ,2,3,5, , , , , , ,1,2,3080,1556,1,1,1,3,2,3,6,1,8,1,1,4,3,5,5,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,4,9,3,3,9,70,3000,9.96678,0,2,1,4,1,0,7,1,1,1,0,1,7,8
0,1,31,10,198,0,1,1,15,40002,1503857,101,173,5,1,1,2,219,3,1,301,2,13,21,3,2006,15,1,3,1, , , ,1,0,6, , , , , , ,1,2,3080,1556,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,0,0,0,5,1,7,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,31,10,198,0,1,1,15,40002,1503857,101,173,5,1,1,2,219,4,1,301,2,6,21,7,2012,15,1,1,3, , , ,1, , , , , , , , ,1,2,3080,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,31,10,198,0,1,1,15,40002,1503857,101,173,5,1,1,2,219,5,1,301,1,3,10,11,2015,15, , , , , , , , , , , , , , , ,1,2,3080,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,39,30,200,0,1,1,15,40003,1508431,101,2,2,1,0,2,219,1,1,101,1,50,19,10,1968,30,1,7,4,5335,3,1,2, ,1, , , , , , ,1,2,3080,2062,1,1,1,1,1,4,3,7,6,6,3,4,3,8,4,2,5,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,5,8,13,0,4,16,40,0,0,0,0,0,1,0,0,14,1,2,2,0,3,2,2
0,1,39,30,200,0,1,1,15,40003,1508431,101,2,2,1,0,2,219,2,1,201,2,35,26,12,1983,30,1,3,3, , , ,2,1,1, , , , , , ,1,2,3080,2062,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,3,2,3,5,10,2,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,39,30,200,0,1,1,15,40003,1508431,101,2,2,1,0,2,219,3,1,301,2,10,12,12,2008,15,1,2,4, , , ,1, , , , , , , , ,1,2,3080,2062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,39,30,200,0,1,1,15,40003,1508431,101,27,3,1,0,2,219,1,1,101,1,48,18,4,1970,14,1,4,2, , , ,2, ,5, , , , , , ,1,2,3080,2062,1,1,1,1,1,4,9,3,6,6,3,4,3,11,4,2,7,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,3,3,4,7,12,0,3,11,48,7600,36.82171,0,0,0,2,0,0,20,1,2,2,0,3,2,5
0,1,39,30,200,0,1,1,15,40003,1508431,101,27,3,1,0,2,219,2,1,201,2,45,7,3,1974,9,1,4,1, , , ,2,3,5, , , , , , ,1,2,3080,2062,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,3,3,4,7,12,3,8,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,39,30,200,0,1,1,15,40003,1508431,101,27,3,1,0,2,219,3,1,301,1,26,10,6,1992,9,1,7,4,5441,3,2,1, ,6, , , , , , ,1,2,3080,2062,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,4,2,2,3,8,0,7,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,39,30,200,0,1,1,15,40003,1508431,101,27,3,1,0,2,219,4,1,301,1,20,1,6,1998,9,1,4,3, , , ,1, ,6, , , , , , ,1,2,3080,2062,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,4,1,2,2,7,0,7,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,39,30,200,0,1,1,15,40003,1508431,101,27,3,1,0,2,219,5,1,301,1,18,22,1,2001,9,1,3,3, , , ,1, ,6, , , , , , ,1,2,3080,2062,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,1,1,1,6,0,7,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,39,30,200,0,1,1,15,40003,1508431,101,56,4,1,0,2,219,1,1,101,2,52,30,3,1967,13,1,6,3,2334,2,1,2,2,2, , , , , , ,1,2,3080,2062,1,1,1,3,2,3,6,1,5,1,1,4,3,5,4,2,2,3,5,0,2,0,0,0,1,2,0,0,0,0,0,0,0,3,3,5,8,13,2,3,12,37,0,0,0,2,1,4,0,0,7,1,1,1,0,1,7,8
0,1,39,30,200,0,1,1,15,40003,1508431,101,56,4,1,0,2,219,2,1,301,1,24,29,3,1995,9,1,4,3, , , ,2, ,6, , , , , , ,1,2,3080,2062,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4,1,2,2,7,0,3,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,39,30,200,0,1,1,15,40003,1508431,101,86,5,1,0,2,219,1,1,101,1,67,31,1,1952,9,1,3,3, , , ,2, ,5, , , , , , ,1,2,3080,2062,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2,3,4,6,11,16,0,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,39,30,200,0,1,1,15,40003,1508431,101,86,5,1,0,2,219,2,1,201,2,69,18,11,1949,9,1,2,3, , , ,2,2,5, , , , , , ,1,2,3080,2062,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,1,4,6,11,16,2,8,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,39,30,200,0,1,1,15,40003,1508431,101,86,5,1,0,2,219,3,1,301,1,37,23,2,1982,9,2,2,1, , , ,2, ,6, , , , , , ,1,2,3080,2062,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,1,2,3,5,10,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40004,1505147,101,16,1,1,0,2,219,1,1,101,2,55,31,8,1963,11,1,2,6, , , ,2,5,4, , , , , , ,1,2,3080,1691,1,1,1,1,1,4,8,2,6,5,3,4,3,8,4,2,4,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,2,3,5,9,14,3,3,6,48,3870,18.75,0,0,0,1,0,0,11,1,2,2,0,3,2,2
0,1,33,20,199,0,1,1,15,40004,1505147,101,16,1,1,0,2,219,2,1,301,2,39,25,6,1979,15,1,3,3, , , ,2,0,6, , , , , , ,1,2,3080,1691,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,2,3,5,10,1,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40004,1505147,101,16,1,1,0,2,219,3,1,409,2,17,26,10,2001,15,1,4,2, , , ,1,0,6, , , , , , ,1,2,3080,1691,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,1,1,1,6,1,7,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40004,1505147,101,16,1,1,0,2,219,4,1,409,1,15,15,1,2004,15,1,3,2, , , ,1, ,6, , , , , , ,1,2,3080,1691,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,1,1,1,6,0,7,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40004,1505147,101,152,2,1,0,2,219,1,1,101,1,28,11,3,1991,15,1,7,4,5330,3,1,2, ,1, , , , , , ,1,2,3080,1691,1,1,1,1,2,2,4,1,6,3,4,4,2,3,4,2,3,1,2,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,2,3,8,0,3,16,48,0,0,0,2,0,4,0,0,5,1,1,2,0,3,1,4
0,1,33,20,199,0,1,1,15,40004,1505147,101,152,2,1,0,2,219,2,1,201,2,35,20,4,1983,15,1,3,3, , , ,2,4,1, , , , , , ,1,2,3080,1691,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,3,2,3,5,10,3,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40004,1505147,101,152,2,1,0,2,219,3,1,303,1,17,2,11,2001,15,1,4,2, , , ,1, ,6, , , , , , ,1,2,3080,1691,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,3,1,1,1,6,0,7,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40004,1505147,101,152,2,1,0,2,219,4,1,301,1,6,29,3,2013,15,2,1,1, , , ,1, , , , , , , , ,1,2,3080,1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40004,1505147,101,152,2,1,0,2,219,5,1,301,2,4,1,12,2014,15, , , , , , , , , , , , , , , ,1,2,3080,1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40004,1505147,101,152,2,1,0,2,219,6,1,301,2,2,25,10,2016,15, , , , , , , , , , , , , , , ,1,2,3080,1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40004,1505147,101,76,3,1,0,2,219,2,1,201,2,21,30,8,1997,21,1,4,2, , , ,2,2,1, , , , , , ,1,2,3080,1691,1,1,1,1,2,4,8,1,2,1,1,4,3,10,2,2,8,3,6,0,2,0,0,0,0,0,1,2,5,0,0,0,0,3,1,2,2,7,2,3,11,10,1075,25,0,0,0,4,0,0,19,1,1,2,0,2,1,9
0,1,33,20,199,0,1,1,15,40004,1505147,101,76,3,1,0,2,219,3,1,301,2,3,19,9,2015,15, , , , , , , , , , , , , , , ,1,2,3080,1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40004,1505147,101,76,3,1,0,2,219,4,1,301,2,2,15,1,2017,15, , , , , , , , , , , , , , , ,1,2,3080,1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40004,1505147,101,30,5,1,0,2,219,1,1,101,1,47,11,3,1972,15,1,4,3, , , ,2, ,5, , , , , , ,1,2,3080,1691,1,1,1,1,2,1,5,2,6,2,4,4,2,4,4,2,2,3,5,0,2,0,0,0,0,0,1,1,5,0,0,0,0,4,3,4,7,12,0,3,12,48,5160,25,0,0,0,4,0,0,4,1,1,1,0,1,1,8
0,1,33,20,199,0,1,1,15,40004,1505147,101,30,5,1,0,2,219,2,1,201,2,40,29,6,1978,30,1,3,3, , , ,2,1,5, , , , , , ,1,2,3080,1691,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,3,2,4,6,11,2,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40004,1505147,101,30,5,1,0,2,219,4,1,413,1,25,5,8,1993,30,1,3,3, , , ,2, ,6, , , , , , ,1,2,3080,1691,1,1,1,1,1,2,5,2,6,5,3,4,2,3,4,2,4,1,2,0,2,0,0,0,0,0,1,1,3,0,0,0,0,3,2,2,3,8,0,3,9,48,4085,19.79167,0,0,0,1,0,0,5,1,2,2,0,3,2,4
0,1,58,20,199,0,1,1,15,40005,1512309,101,5,1,1,0,2,219,1,1,101,1,56,25,8,1962,15,1,3,3, , , ,2, ,5, , , , , , ,1,2,3080,1312,1,1,1,1,1,4,7,3,6,5,3,4,3,9,4,2,4,2,3,0,2,0,0,0,0,0,1,1,3,0,0,0,0,3,3,5,9,14,0,1,9,40,0,0,0,0,0,1,0,0,16,1,2,2,0,3,2,6
0,1,58,20,199,0,1,1,15,40005,1512309,101,5,1,1,0,2,219,2,1,201,2,56,11,11,1962,15,1,3,3, , , ,2,3,5, , , , , , ,1,2,3080,1312,1,1,1,1,2,2,5,2,7,3,4,4,2,3,5,2,3,3,5,0,2,0,0,0,0,0,1,1,5,0,0,0,0,3,3,5,9,14,3,3,9,54,4300,18.51852,0,3,0,4,0,0,5,1,1,1,0,1,1,8
0,1,58,20,199,0,1,1,15,40005,1512309,101,5,1,1,0,2,219,3,1,301,1,18,6,3,2001,15,1,4,2, , , ,1, ,6, , , , , , ,1,2,3080,1312,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,3,1,1,1,6,0,7,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,58,20,199,0,1,1,15,40005,1512309,101,40,2,1,0,2,219,2,1,201,2,39,11,3,1980,15,1,4,3, , , ,2,3,5, , , , , , ,1,2,3080,1312,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,2,3,5,10,3,8,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,58,20,199,0,1,1,15,40005,1512309,101,40,2,1,0,2,219,3,1,301,1,17,15,11,2001,15,1,4,2, , , ,1, ,6, , , , , , ,1,2,3080,1312,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,1,1,1,6,0,7,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,58,20,199,0,1,1,15,40005,1512309,101,40,2,1,0,2,219,4,1,301,1,8,7,5,2010,15,1,2,2, , , ,1, , , , , , , , ,1,2,3080,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,58,20,199,0,1,1,15,40005,1512309,101,95,3,1,0,2,219,1,1,101,1,50,15,12,1968,15,1,4,3, , , ,2, ,5, , , , , , ,1,2,3080,1312,1,1,1,3,2,3,6,3,8,1,1,4,3,5,5,2,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,8,13,0,1,12,60,0,0,0,0,1,4,0,0,7,1,2,2,0,3,8,4
0,1,58,20,199,0,1,1,15,40005,1512309,101,95,3,1,0,2,219,2,1,201,2,47,10,11,1971,15,1,7,4,5517,3,1,2,3,5, , , , , , ,1,2,3080,1312,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,3,4,7,12,3,8,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,58,20,199,0,1,1,15,40005,1512309,101,95,3,1,0,2,219,3,1,301,1,24,22,11,1994,15,1,7,5,5517,3,2,1, ,6, , , , , , ,1,2,3080,1312,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,1,2,2,7,0,7,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,58,20,199,0,1,1,15,40005,1512309,101,95,3,1,0,2,219,4,1,301,1,17,11,9,2001,15,1,4,3, , , ,1, ,6, , , , , , ,1,2,3080,1312,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,1,1,1,6,0,7,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,58,20,199,0,1,1,15,40005,1512309,101,95,3,1,0,2,219,5,1,301,2,11,7,7,2007,15,1,2,6, , , ,1, , , , , , , , ,1,2,3080,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,58,20,199,0,1,1,15,40005,1512309,101,63,4,1,0,2,219,1,1,101,2,40,17,2,1979,15,1,7,4,5510,3,1,2,1,6, , , , , , ,1,2,3080,1312,1,1,1,1,1,3,6,2,6,4,3,4,3,5,4,2,4,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,4,6,11,2,3,16,45,5160,26.66667,0,0,0,1,0,0,7,1,2,2,0,3,2,2
0,1,58,20,199,0,1,1,15,40005,1512309,101,63,4,1,0,2,219,2,1,301,2,1,2,4,2018,15, , , , , , , , , , , , , , , ,1,2,3080,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,58,20,199,0,1,1,15,40005,1512309,101,63,4,1,0,2,219,3,1,401,2,58,22,2,1961,15,1,2,6, , , ,2,3,3, , , , , , ,1,2,3080,1312,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,3,5,9,14,3,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,58,20,199,0,1,1,15,40005,1512309,101,85,5,1,1,2,219,1,1,101,1,68,22,10,1950,9,1,2,6, , , ,2, ,5, , , , , , ,1,2,3080,1312,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,2,4,6,11,16,0,9,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,58,20,199,0,1,1,15,40005,1512309,101,85,5,1,1,2,219,2,1,201,2,56,12,10,1962,9,1,2,2, , , ,2,5,5, , , , , , ,1,2,3080,1312,1,1,1,3,2,3,6,1,3,1,1,4,3,5,3,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,9,14,3,3,2,18,2580,33.33333,0,0,1,4,0,0,7,1,1,1,0,1,7,8
0,1,58,20,199,0,1,1,15,40005,1512309,101,85,5,1,1,2,219,3,1,301,1,30,28,8,1988,9,1,7,1,5711,3,2,1, ,6, , , , , , ,1,2,3080,1312,1,1,1,1,1,4,1,2,6,5,3,4,3,10,4,2,4,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,3,4,9,0,2,13,40,0,0,0,0,0,1,0,0,17,1,2,2,0,3,2,7
0,1,58,20,199,0,1,1,15,40005,1512309,101,85,5,1,1,2,219,4,1,301,2,18,13,6,2000,9,1,3,3, , , ,2,0,6, , , , , , ,1,2,3080,1312,1,1,1,1,2,4,8,1,7,2,1,4,3,10,5,2,3,1,2,0,2,0,0,0,0,0,1,2,5,0,0,0,0,3,1,1,1,6,1,3,9,51,3010,13.72549,0,2,0,4,1,0,19,1,1,2,0,3,1,4
0,1,11,20,202,0,2,1,15,40006,1520274,101,77,1,1,0,2,219,1,1,101,1,74,6,12,1944,15,1,2,6, , , ,2, ,5, , , , , , ,1,2,3080,2734,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,2,4,6,11,17,0,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,11,20,202,0,2,1,15,40006,1520274,101,77,1,1,0,2,219,2,1,201,2,79,30,8,1939,15,1,2,6, , , ,2,7,5, , , , , , ,1,2,3080,2734,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,4,6,11,18,4,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,11,20,202,0,2,1,15,40006,1520274,101,77,1,1,0,2,219,3,1,301,1,44,30,8,1974,15,1,3,3, , , ,2, ,6, , , , , , ,1,2,3080,2734,1,1,1,1,1,4,8,7,6,7,3,4,3,9,4,3,0,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,3,2,4,6,11,0,1,9,40,0,0,0,0,0,2,0,0,15,1,2,2,0,3,2,7
0,1,11,20,202,0,2,1,15,40006,1520274,101,77,1,1,0,2,219,4,1,301,2,45,3,7,1973,15,1,3,2, , , ,2,2,6, , , , , , ,1,2,3080,2734,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,2,3,4,7,12,2,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,11,20,202,0,2,1,15,40006,1520274,101,104,2,1,0,2,219,1,1,101,1,29,9,9,1989,15,1,3,3, , , ,2, ,1, , , , , , ,1,2,3080,2734,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,3,2,2,3,8,0,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,11,20,202,0,2,1,15,40006,1520274,101,104,2,1,0,2,219,2,1,201,2,20,10,5,1998,15,1,3,1, , , ,2,1,1, , , , , , ,1,2,3080,2734,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,2,1,2,2,7,2,8,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,11,20,202,0,2,1,15,40006,1520274,101,132,3,1,0,2,219,1,1,101,1,29,3,5,1989,9,1,4,3, , , ,2, ,6, , , , , , ,1,2,3080,2734,1,1,1,1,2,3,6,1,2,2,1,4,3,5,2,2,3,1,2,0,2,0,0,0,0,0,1,2,5,0,0,0,0,4,2,2,3,8,0,3,12,8,1290,37.5,0,0,0,4,0,0,7,1,1,2,0,3,1,4
0,1,11,20,202,0,2,1,15,40006,1520274,101,132,3,1,0,2,219,3,1,401,2,50,9,9,1968,15,1,3,3, , , ,2,2,6, , , , , , ,1,2,3080,2734,1,1,1,1,2,3,6,1,7,2,1,4,3,5,5,2,3,1,2,0,2,0,0,0,0,0,1,2,5,0,0,0,0,3,3,5,8,13,2,3,9,56,3010,12.5,0,2,0,4,1,0,7,1,1,2,0,3,1,4
0,1,11,20,202,0,2,1,15,40006,1520274,101,31,4,1,0,2,219,1,1,101,2,42,6,5,1976,15,1,6,3,2814,2,1,2,1,6, , , , , , ,1,2,3080,2734,1,1,1,1,1,4,4,7,6,6,3,4,3,11,4,2,7,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,3,2,4,6,11,2,3,12,45,0,0,0,0,0,2,0,0,20,1,2,2,0,3,2,5
0,1,11,20,202,0,2,1,15,40006,1520274,101,31,4,1,0,2,219,2,1,301,1,13,5,9,2005,15,1,3,1, , , ,1, ,6, , , , , , ,1,2,3080,2734,1,1,1,1,2,4,4,1,3,2,1,4,3,10,3,2,3,3,5,0,2,0,0,0,0,0,1,2,5,0,0,0,0,2,0,0,0,5,0,2,7,18,0,0,0,0,0,4,0,0,19,1,1,1,0,1,1,8
0,1,11,20,202,0,2,1,15,40006,1520274,101,31,4,1,0,2,219,3,1,401,2,81,23,11,1937,15,1,2,1, , , ,2,6,4, , , , , , ,1,2,3080,2734,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,4,6,11,18,4,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
